actual_cost,date,items,quantity,row_id,Location_row_name
1069.52,2024/2/1,13,532,99A,NHS LIVERPOOL
1531.22,2024/2/1,27,710,99C,NHS NORTH TYNESIDE
2505.65,2024/2/1,43,1192,99E,NHS BASILDON AND BRENTWOOD
2484.76,2024/2/1,32,1152,99F,NHS CASTLE POINT AND ROCHFORD
4363.28,2024/2/1,72,2119,99G,NHS SOUTHEND
7448.52,2024/2/1,117,3465,A3A8R,NHS NORTH EAST LONDON
2661.82,2024/2/1,37,1260,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5675.99,2024/2/1,92,2730,D2P2L,NHS BLACK COUNTRY
7540.75,2024/2/1,105,3580,D4U1Y,NHS FRIMLEY
12222.64,2024/2/1,170,5637,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8336.03,2024/2/1,115,3900,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
502.95,2024/2/1,7,237,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10622.77,2024/2/1,130,5028,W2U3Z,NHS NORTH WEST LONDON
1472.49,2024/2/1,18,646,X2C4Y,NHS KIRKLEES
2351.48,2024/3/1,37,1092,00L,NHS NORTHUMBERLAND
569.24,2024/3/1,10,280,00N,NHS SOUTH TYNESIDE
567.64,2024/3/1,8,280,00P,NHS SUNDERLAND
787.87,2024/3/1,15,364,00Q,NHS BLACKBURN WITH DARWEN
3345.93,2024/3/1,52,1590,00R,NHS BLACKPOOL
1025.96,2024/3/1,19,504,00T,NHS BOLTON
1076.72,2024/3/1,15,505,00V,NHS BURY
535.99,2024/3/1,9,266,00X,NHS CHORLEY AND SOUTH RIBBLE
1858.66,2024/3/1,16,820,00Y,NHS OLDHAM
2929.01,2024/3/1,47,1432,01A,NHS EAST LANCASHIRE
1176.83,2024/3/1,17,532,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
832.46,2024/3/1,12,396,01E,NHS GREATER PRESTON
1879.18,2024/3/1,31,847,01G,NHS SALFORD
2155.95,2024/3/1,35,1064,01H,NHS NORTH CUMBRIA
436.18,2024/3/1,9,210,01J,NHS KNOWSLEY
1147.45,2024/3/1,19,534,01K,NHS MORECAMBE BAY
110.14,2024/3/1,1,56,01T,NHS SOUTH SEFTON
126.76,2024/3/1,2,56,01V,NHS SOUTHPORT AND FORMBY
547.37,2024/3/1,9,252,01W,NHS STOCKPORT
692.58,2024/3/1,6,338,01X,NHS ST HELENS
126.76,2024/3/1,2,56,01Y,NHS TAMESIDE AND GLOSSOP
1131.22,2024/3/1,19,532,02A,NHS TRAFFORD
2557.26,2024/3/1,35,1184,02E,NHS WARRINGTON
1846.82,2024/3/1,31,924,02G,NHS WEST LANCASHIRE
1143.73,2024/3/1,18,560,02H,NHS WIGAN BOROUGH
896.78,2024/3/1,13,420,02M,NHS FYLDE AND WYRE
1626.16,2024/3/1,20,756,02P,NHS BARNSLEY
61.67,2024/3/1,1,28,02Q,NHS BASSETLAW
698.2,2024/3/1,9,360,02T,NHS CALDERDALE
247.73,2024/3/1,4,112,02X,NHS DONCASTER
3198.92,2024/3/1,50,1484,02Y,NHS EAST RIDING OF YORKSHIRE
361.31,2024/3/1,6,168,03F,NHS HULL
55.08,2024/3/1,1,28,03H,NHS NORTH EAST LINCOLNSHIRE
52.71,2024/3/1,1,28,03K,NHS NORTH LINCOLNSHIRE
105.4,2024/3/1,1,56,03L,NHS ROTHERHAM
5175.93,2024/3/1,78,2352,03N,NHS SHEFFIELD
3242.41,2024/3/1,46,1627,03Q,NHS VALE OF YORK
2569.67,2024/3/1,39,1232,03R,NHS WAKEFIELD
4734.4,2024/3/1,69,2326,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4456.72,2024/3/1,61,2041,04C,NHS LEICESTER CITY
7700.35,2024/3/1,120,3628,04V,NHS WEST LEICESTERSHIRE
725.44,2024/3/1,8,364,04Y,NHS CANNOCK CHASE
279.62,2024/3/1,5,140,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
110.13,2024/3/1,1,56,05V,NHS STAFFORD AND SURROUNDS
186.06,2024/3/1,3,84,05W,NHS STOKE ON TRENT
3127,2024/3/1,53,1535,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1651.25,2024/3/1,24,784,06K,NHS EAST AND NORTH HERTFORDSHIRE
2041.21,2024/3/1,29,1010,06L,NHS IPSWICH AND EAST SUFFOLK
1466,2024/3/1,23,728,06N,NHS HERTS VALLEYS
2082.48,2024/3/1,34,1050,06Q,NHS MID ESSEX
4388.14,2024/3/1,81,2159,06T,NHS NORTH EAST ESSEX
2222.58,2024/3/1,33,1054,07G,NHS THURROCK
6818.5,2024/3/1,96,3407,07H,NHS WEST ESSEX
1766.73,2024/3/1,29,840,07K,NHS WEST SUFFOLK
2020.09,2024/3/1,34,960,09D,NHS BRIGHTON AND HOVE
4326.15,2024/3/1,60,2076,10Q,NHS OXFORDSHIRE
936.82,2024/3/1,13,448,10R,NHS PORTSMOUTH
10100.66,2024/3/1,143,4683,11J,NHS DORSET
770.78,2024/3/1,11,364,11M,NHS GLOUCESTERSHIRE
4179.9,2024/3/1,60,1990,11N,NHS CORNWALL AND THE ISLES OF SCILLY
231.11,2024/3/1,4,112,11X,NHS SOMERSET
1525.58,2024/3/1,26,735,12F,NHS WIRRAL
725.17,2024/3/1,15,336,13T,NHS NEWCASTLE GATESHEAD
2754.15,2024/3/1,43,1340,14L,NHS MANCHESTER
2673.12,2024/3/1,35,1260,14Y,NHS BUCKINGHAMSHIRE
3008.77,2024/3/1,47,1477,15A,NHS BERKSHIRE WEST
1065.65,2024/3/1,13,504,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
436.43,2024/3/1,6,200,15E,NHS BIRMINGHAM AND SOLIHULL
3092.74,2024/3/1,40,1414,15F,NHS LEEDS
15748.61,2024/3/1,227,7332,15M,NHS DERBY AND DERBYSHIRE
696.01,2024/3/1,12,336,15N,NHS DEVON
1545.96,2024/3/1,23,714,16C,NHS TEES VALLEY
6829.69,2024/3/1,86,3274,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
6549.88,2024/3/1,96,3153,26A,NHS NORFOLK AND WAVENEY
1080.45,2024/3/1,16,532,27D,NHS CHESHIRE
2168.62,2024/3/1,40,1057,36J,NHS BRADFORD DISTRICT AND CRAVEN
12039.74,2024/3/1,172,5710,36L,NHS SOUTH WEST LONDON
1865.01,2024/3/1,32,896,42D,NHS NORTH YORKSHIRE
207.68,2024/3/1,3,88,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
4223.31,2024/3/1,53,2044,70F,NHS WEST SUSSEX
14304.58,2024/3/1,221,6651,71E,NHS LINCOLNSHIRE
7961.76,2024/3/1,117,3808,72Q,NHS SOUTH EAST LONDON
1982.52,2024/3/1,31,924,78H,NHS NORTHAMPTONSHIRE
1605.59,2024/3/1,26,735,84H,NHS COUNTY DURHAM
29134.65,2024/3/1,433,13799,91Q,NHS KENT AND MEDWAY
19822.64,2024/3/1,289,9464,92A,NHS SURREY HEARTLANDS
7071.88,2024/3/1,69,3340,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
8494.12,2024/3/1,115,4094,93C,NHS NORTH CENTRAL LONDON
5094.06,2024/3/1,75,2383,97R,NHS EAST SUSSEX
1276.74,2024/3/1,16,588,99A,NHS LIVERPOOL
2224.21,2024/3/1,33,1035,99C,NHS NORTH TYNESIDE
2657.89,2024/3/1,42,1318,99E,NHS BASILDON AND BRENTWOOD
2695.41,2024/3/1,40,1298,99F,NHS CASTLE POINT AND ROCHFORD
4843.75,2024/3/1,86,2357,99G,NHS SOUTHEND
7203.72,2024/3/1,117,3321,A3A8R,NHS NORTH EAST LONDON
1503.7,2024/3/1,25,700,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5090.46,2024/3/1,76,2464,D2P2L,NHS BLACK COUNTRY
8006.41,2024/3/1,122,3838,D4U1Y,NHS FRIMLEY
13918.44,2024/3/1,191,6530,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
7043.25,2024/3/1,99,3340,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
516.01,2024/3/1,9,239,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
10167.03,2024/3/1,137,4902,W2U3Z,NHS NORTH WEST LONDON
2161.93,2024/3/1,25,982,X2C4Y,NHS KIRKLEES
2142.77,2024/4/1,33,982,00L,NHS NORTHUMBERLAND
754.84,2024/4/1,12,364,00N,NHS SOUTH TYNESIDE
788.31,2024/4/1,10,392,00P,NHS SUNDERLAND
856.33,2024/4/1,15,392,00Q,NHS BLACKBURN WITH DARWEN
3314.73,2024/4/1,43,1534,00R,NHS BLACKPOOL
1025.53,2024/4/1,19,511,00T,NHS BOLTON
1268.58,2024/4/1,19,588,00V,NHS BURY
1001.81,2024/4/1,17,487,00X,NHS CHORLEY AND SOUTH RIBBLE
2520.71,2024/4/1,23,1235,00Y,NHS OLDHAM
3194.67,2024/4/1,47,1516,01A,NHS EAST LANCASHIRE
949.84,2024/4/1,15,448,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1905.09,2024/4/1,25,878,01E,NHS GREATER PRESTON
159.63,2024/4/1,2,84,01F,NHS HALTON
1612.03,2024/4/1,28,735,01G,NHS SALFORD
2438.39,2024/4/1,37,1204,01H,NHS NORTH CUMBRIA
349.87,2024/4/1,5,168,01J,NHS KNOWSLEY
1257.3,2024/4/1,17,606,01K,NHS MORECAMBE BAY
183.59,2024/4/1,3,84,01V,NHS SOUTHPORT AND FORMBY
309.17,2024/4/1,5,140,01W,NHS STOCKPORT
464.71,2024/4/1,4,204,01X,NHS ST HELENS
345.61,2024/4/1,5,168,01Y,NHS TAMESIDE AND GLOSSOP
910.88,2024/4/1,16,420,02A,NHS TRAFFORD
2440.38,2024/4/1,28,1138,02E,NHS WARRINGTON
1106.6,2024/4/1,18,526,02G,NHS WEST LANCASHIRE
1579.3,2024/4/1,21,756,02H,NHS WIGAN BOROUGH
888.48,2024/4/1,12,418,02M,NHS FYLDE AND WYRE
1005.2,2024/4/1,14,479,02P,NHS BARNSLEY
173.46,2024/4/1,2,84,02Q,NHS BASSETLAW
391.62,2024/4/1,4,196,02T,NHS CALDERDALE
250.1,2024/4/1,4,112,02X,NHS DONCASTER
3869.38,2024/4/1,53,1813,02Y,NHS EAST RIDING OF YORKSHIRE
306.77,2024/4/1,4,140,03F,NHS HULL
105.39,2024/4/1,2,56,03H,NHS NORTH EAST LINCOLNSHIRE
304.28,2024/4/1,3,158,03L,NHS ROTHERHAM
4642.22,2024/4/1,69,2128,03N,NHS SHEFFIELD
2916.92,2024/4/1,39,1454,03Q,NHS VALE OF YORK
2340.32,2024/4/1,38,1106,03R,NHS WAKEFIELD
6230.89,2024/4/1,88,3056,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3688.53,2024/4/1,51,1712,04C,NHS LEICESTER CITY
6194.38,2024/4/1,92,2893,04V,NHS WEST LEICESTERSHIRE
232,2024/4/1,3,112,04Y,NHS CANNOCK CHASE
159.62,2024/4/1,1,84,05G,NHS NORTH STAFFORDSHIRE
173.48,2024/4/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
125.58,2024/4/1,2,56,05W,NHS STOKE ON TRENT
3826.74,2024/4/1,53,1806,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2057.27,2024/4/1,30,952,06K,NHS EAST AND NORTH HERTFORDSHIRE
1946.05,2024/4/1,26,980,06L,NHS IPSWICH AND EAST SUFFOLK
1568.55,2024/4/1,24,743,06N,NHS HERTS VALLEYS
2263.91,2024/4/1,36,1148,06Q,NHS MID ESSEX
5542.65,2024/4/1,94,2738,06T,NHS NORTH EAST ESSEX
1981.73,2024/4/1,32,980,07G,NHS THURROCK
6109.18,2024/4/1,85,3082,07H,NHS WEST ESSEX
1818.27,2024/4/1,29,875,07K,NHS WEST SUFFOLK
1333.09,2024/4/1,27,639,09D,NHS BRIGHTON AND HOVE
4659.91,2024/4/1,60,2224,10Q,NHS OXFORDSHIRE
1094,2024/4/1,13,532,10R,NHS PORTSMOUTH
8789.88,2024/4/1,124,4088,11J,NHS DORSET
358.12,2024/4/1,6,168,11M,NHS GLOUCESTERSHIRE
3915.86,2024/4/1,58,1850,11N,NHS CORNWALL AND THE ISLES OF SCILLY
342.37,2024/4/1,4,168,11X,NHS SOMERSET
1987.4,2024/4/1,27,950,12F,NHS WIRRAL
603.86,2024/4/1,9,287,13T,NHS NEWCASTLE GATESHEAD
1814.12,2024/4/1,29,833,14L,NHS MANCHESTER
2734.26,2024/4/1,37,1316,14Y,NHS BUCKINGHAMSHIRE
3373.44,2024/4/1,52,1673,15A,NHS BERKSHIRE WEST
946.63,2024/4/1,13,448,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
791.67,2024/4/1,11,378,15E,NHS BIRMINGHAM AND SOLIHULL
2971.9,2024/4/1,39,1358,15F,NHS LEEDS
16599.18,2024/4/1,226,7717,15M,NHS DERBY AND DERBYSHIRE
835.97,2024/4/1,13,392,15N,NHS DEVON
1237.17,2024/4/1,18,560,16C,NHS TEES VALLEY
5159.88,2024/4/1,64,2529,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
5879.01,2024/4/1,83,2814,26A,NHS NORFOLK AND WAVENEY
1004.23,2024/4/1,15,476,27D,NHS CHESHIRE
2671.98,2024/4/1,44,1267,36J,NHS BRADFORD DISTRICT AND CRAVEN
12151.02,2024/4/1,162,5850,36L,NHS SOUTH WEST LONDON
1697.52,2024/4/1,27,812,42D,NHS NORTH YORKSHIRE
53.21,2024/4/1,1,28,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
3257.17,2024/4/1,44,1512,70F,NHS WEST SUSSEX
13470.11,2024/4/1,188,6401,71E,NHS LINCOLNSHIRE
8026.14,2024/4/1,106,3766,72Q,NHS SOUTH EAST LONDON
1399.11,2024/4/1,22,644,78H,NHS NORTHAMPTONSHIRE
2107.17,2024/4/1,28,1008,84H,NHS COUNTY DURHAM
27234.14,2024/4/1,382,12794,91Q,NHS KENT AND MEDWAY
19000.55,2024/4/1,279,8897,92A,NHS SURREY HEARTLANDS
6292.35,2024/4/1,61,3109,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6715.44,2024/4/1,96,3156,93C,NHS NORTH CENTRAL LONDON
5346.18,2024/4/1,79,2452,97R,NHS EAST SUSSEX
808.53,2024/4/1,11,392,99A,NHS LIVERPOOL
1827.2,2024/4/1,28,800,99C,NHS NORTH TYNESIDE
2605.29,2024/4/1,39,1288,99E,NHS BASILDON AND BRENTWOOD
2651.21,2024/4/1,34,1236,99F,NHS CASTLE POINT AND ROCHFORD
5029.17,2024/4/1,84,2391,99G,NHS SOUTHEND
8120.64,2024/4/1,118,3792,A3A8R,NHS NORTH EAST LONDON
2530.17,2024/4/1,34,1176,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5874.05,2024/4/1,85,2874,D2P2L,NHS BLACK COUNTRY
8967.56,2024/4/1,114,4270,D4U1Y,NHS FRIMLEY
13036.35,2024/4/1,164,6147,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8309.67,2024/4/1,121,3868,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
532.18,2024/4/1,7,247,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
9770.71,2024/4/1,129,4742,W2U3Z,NHS NORTH WEST LONDON
2079.19,2024/4/1,25,924,X2C4Y,NHS KIRKLEES
2547.51,2024/5/1,41,1178,00L,NHS NORTHUMBERLAND
701.63,2024/5/1,12,336,00N,NHS SOUTH TYNESIDE
741.77,2024/5/1,11,336,00P,NHS SUNDERLAND
958.73,2024/5/1,17,452,00Q,NHS BLACKBURN WITH DARWEN
3821.69,2024/5/1,51,1817,00R,NHS BLACKPOOL
1257.53,2024/5/1,23,595,00T,NHS BOLTON
1159.2,2024/5/1,16,532,00V,NHS BURY
743.06,2024/5/1,11,378,00X,NHS CHORLEY AND SOUTH RIBBLE
1923.85,2024/5/1,16,876,00Y,NHS OLDHAM
3596.82,2024/5/1,57,1719,01A,NHS EAST LANCASHIRE
1889.58,2024/5/1,26,898,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2309.7,2024/5/1,34,1090,01E,NHS GREATER PRESTON
55.61,2024/5/1,1,28,01F,NHS HALTON
1795.91,2024/5/1,29,805,01G,NHS SALFORD
2811.17,2024/5/1,46,1390,01H,NHS NORTH CUMBRIA
473.31,2024/5/1,7,224,01J,NHS KNOWSLEY
1209.47,2024/5/1,19,562,01K,NHS MORECAMBE BAY
183.59,2024/5/1,3,84,01V,NHS SOUTHPORT AND FORMBY
553.94,2024/5/1,9,252,01W,NHS STOCKPORT
399.3,2024/5/1,3,200,01X,NHS ST HELENS
294.27,2024/5/1,5,140,01Y,NHS TAMESIDE AND GLOSSOP
1136.5,2024/5/1,21,539,02A,NHS TRAFFORD
2733.17,2024/5/1,36,1263,02E,NHS WARRINGTON
1155.18,2024/5/1,14,588,02G,NHS WEST LANCASHIRE
1357.43,2024/5/1,20,644,02H,NHS WIGAN BOROUGH
1380.19,2024/5/1,22,631,02M,NHS FYLDE AND WYRE
1848.13,2024/5/1,23,882,02P,NHS BARNSLEY
180.13,2024/5/1,3,84,02Q,NHS BASSETLAW
855.04,2024/5/1,8,420,02T,NHS CALDERDALE
504.99,2024/5/1,7,236,02X,NHS DONCASTER
4284.01,2024/5/1,65,1993,02Y,NHS EAST RIDING OF YORKSHIRE
443.8,2024/5/1,7,196,03F,NHS HULL
106.41,2024/5/1,1,56,03L,NHS ROTHERHAM
5076.43,2024/5/1,77,2324,03N,NHS SHEFFIELD
3571.99,2024/5/1,44,1777,03Q,NHS VALE OF YORK
2913.76,2024/5/1,46,1414,03R,NHS WAKEFIELD
5930.02,2024/5/1,88,2873,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4021.11,2024/5/1,55,1852,04C,NHS LEICESTER CITY
9098.7,2024/5/1,133,4250,04V,NHS WEST LEICESTERSHIRE
345.61,2024/5/1,5,168,04Y,NHS CANNOCK CHASE
186.45,2024/5/1,3,98,05G,NHS NORTH STAFFORDSHIRE
229.09,2024/5/1,4,112,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
171.74,2024/5/1,2,84,05V,NHS STAFFORD AND SURROUNDS
637.47,2024/5/1,10,308,05W,NHS STOKE ON TRENT
4686.69,2024/5/1,63,2289,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2303.34,2024/5/1,30,1078,06K,NHS EAST AND NORTH HERTFORDSHIRE
2035.86,2024/5/1,31,982,06L,NHS IPSWICH AND EAST SUFFOLK
1859.7,2024/5/1,28,910,06N,NHS HERTS VALLEYS
3363.45,2024/5/1,49,1738,06Q,NHS MID ESSEX
5899.73,2024/5/1,96,2930,06T,NHS NORTH EAST ESSEX
2412.34,2024/5/1,35,1204,07G,NHS THURROCK
6730.7,2024/5/1,94,3320,07H,NHS WEST ESSEX
2378.58,2024/5/1,39,1158,07K,NHS WEST SUFFOLK
1741.74,2024/5/1,27,820,09D,NHS BRIGHTON AND HOVE
6215.73,2024/5/1,86,3010,10Q,NHS OXFORDSHIRE
864.92,2024/5/1,11,420,10R,NHS PORTSMOUTH
10979.04,2024/5/1,169,5175,11J,NHS DORSET
825.58,2024/5/1,12,394,11M,NHS GLOUCESTERSHIRE
4789.81,2024/5/1,73,2284,11N,NHS CORNWALL AND THE ISLES OF SCILLY
932.14,2024/5/1,6,448,11X,NHS SOMERSET
1907.34,2024/5/1,35,917,12F,NHS WIRRAL
673.66,2024/5/1,10,308,13T,NHS NEWCASTLE GATESHEAD
2822.48,2024/5/1,42,1350,14L,NHS MANCHESTER
3950.13,2024/5/1,50,1906,14Y,NHS BUCKINGHAMSHIRE
4454.13,2024/5/1,68,2170,15A,NHS BERKSHIRE WEST
1346.75,2024/5/1,18,644,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
797.85,2024/5/1,12,366,15E,NHS BIRMINGHAM AND SOLIHULL
3952.7,2024/5/1,49,1786,15F,NHS LEEDS
20008.75,2024/5/1,287,9394,15M,NHS DERBY AND DERBYSHIRE
781.71,2024/5/1,13,364,15N,NHS DEVON
1573.04,2024/5/1,23,742,16C,NHS TEES VALLEY
7092.89,2024/5/1,91,3439,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
8842.88,2024/5/1,127,4319,26A,NHS NORFOLK AND WAVENEY
1281.05,2024/5/1,17,616,27D,NHS CHESHIRE
2160.06,2024/5/1,39,1004,36J,NHS BRADFORD DISTRICT AND CRAVEN
16198.95,2024/5/1,214,7758,36L,NHS SOUTH WEST LONDON
2213.68,2024/5/1,31,1064,42D,NHS NORTH YORKSHIRE
3557.41,2024/5/1,48,1708,70F,NHS WEST SUSSEX
16530.79,2024/5/1,249,7867,71E,NHS LINCOLNSHIRE
9543.19,2024/5/1,134,4496,72Q,NHS SOUTH EAST LONDON
1931.98,2024/5/1,31,882,78H,NHS NORTHAMPTONSHIRE
2081.12,2024/5/1,31,952,84H,NHS COUNTY DURHAM
34834.58,2024/5/1,506,16466,91Q,NHS KENT AND MEDWAY
24213.94,2024/5/1,358,11465,92A,NHS SURREY HEARTLANDS
6115.62,2024/5/1,60,2885,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
10102.3,2024/5/1,135,4797,93C,NHS NORTH CENTRAL LONDON
5902.87,2024/5/1,93,2730,97R,NHS EAST SUSSEX
1338.43,2024/5/1,14,644,99A,NHS LIVERPOOL
1963.71,2024/5/1,32,900,99C,NHS NORTH TYNESIDE
3249.86,2024/5/1,48,1596,99E,NHS BASILDON AND BRENTWOOD
3119.56,2024/5/1,47,1440,99F,NHS CASTLE POINT AND ROCHFORD
6381.85,2024/5/1,97,3064,99G,NHS SOUTHEND
9578.08,2024/5/1,150,4444,A3A8R,NHS NORTH EAST LONDON
2731.62,2024/5/1,36,1260,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6614.6,2024/5/1,92,3164,D2P2L,NHS BLACK COUNTRY
9652.96,2024/5/1,139,4621,D4U1Y,NHS FRIMLEY
18005.05,2024/5/1,233,8544,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
8806.5,2024/5/1,126,4115,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
330.51,2024/5/1,7,168,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
12176.17,2024/5/1,162,5770,W2U3Z,NHS NORTH WEST LONDON
2339.38,2024/5/1,33,1096,X2C4Y,NHS KIRKLEES
2426.9,2024/6/1,38,1094,00L,NHS NORTHUMBERLAND
528.15,2024/6/1,9,252,00N,NHS SOUTH TYNESIDE
653.17,2024/6/1,9,308,00P,NHS SUNDERLAND
1083.56,2024/6/1,19,504,00Q,NHS BLACKBURN WITH DARWEN
3420.37,2024/6/1,45,1585,00R,NHS BLACKPOOL
1228.83,2024/6/1,21,588,00T,NHS BOLTON
1374.47,2024/6/1,20,644,00V,NHS BURY
944.19,2024/6/1,13,434,00X,NHS CHORLEY AND SOUTH RIBBLE
1818.54,2024/6/1,17,856,00Y,NHS OLDHAM
3678.04,2024/6/1,51,1768,01A,NHS EAST LANCASHIRE
1031.36,2024/6/1,17,518,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1596.36,2024/6/1,25,750,01E,NHS GREATER PRESTON
111.22,2024/6/1,2,56,01F,NHS HALTON
1626.96,2024/6/1,23,728,01G,NHS SALFORD
2063.96,2024/6/1,33,1036,01H,NHS NORTH CUMBRIA
425.98,2024/6/1,7,196,01J,NHS KNOWSLEY
1139.89,2024/6/1,21,534,01K,NHS MORECAMBE BAY
239.2,2024/6/1,4,112,01V,NHS SOUTHPORT AND FORMBY
377,2024/6/1,5,168,01W,NHS STOCKPORT
1025.23,2024/6/1,8,481,01X,NHS ST HELENS
272.68,2024/6/1,2,112,01Y,NHS TAMESIDE AND GLOSSOP
1107.76,2024/6/1,19,504,02A,NHS TRAFFORD
2905.68,2024/6/1,41,1358,02E,NHS WARRINGTON
1407.92,2024/6/1,21,693,02G,NHS WEST LANCASHIRE
1813.17,2024/6/1,26,868,02H,NHS WIGAN BOROUGH
977.15,2024/6/1,15,440,02M,NHS FYLDE AND WYRE
1683.6,2024/6/1,23,784,02P,NHS BARNSLEY
173.46,2024/6/1,2,84,02Q,NHS BASSETLAW
439.51,2024/6/1,5,224,02T,NHS CALDERDALE
367.97,2024/6/1,6,168,02X,NHS DONCASTER
3352.42,2024/6/1,51,1587,02Y,NHS EAST RIDING OF YORKSHIRE
476,2024/6/1,8,224,03F,NHS HULL
106.41,2024/6/1,1,56,03L,NHS ROTHERHAM
4420.53,2024/6/1,71,1988,03N,NHS SHEFFIELD
2908.33,2024/6/1,37,1428,03Q,NHS VALE OF YORK
2454.72,2024/6/1,41,1162,03R,NHS WAKEFIELD
5813.23,2024/6/1,84,2806,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3253.01,2024/6/1,45,1488,04C,NHS LEICESTER CITY
7046.22,2024/6/1,109,3277,04V,NHS WEST LEICESTERSHIRE
437.51,2024/6/1,7,210,04Y,NHS CANNOCK CHASE
159.62,2024/6/1,1,84,05G,NHS NORTH STAFFORDSHIRE
173.48,2024/6/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
67.71,2024/6/1,1,28,05V,NHS STAFFORD AND SURROUNDS
125.58,2024/6/1,2,56,05W,NHS STOKE ON TRENT
3741.1,2024/6/1,56,1799,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2162.6,2024/6/1,29,1008,06K,NHS EAST AND NORTH HERTFORDSHIRE
2854.08,2024/6/1,39,1428,06L,NHS IPSWICH AND EAST SUFFOLK
2522.16,2024/6/1,34,1204,06N,NHS HERTS VALLEYS
3096.12,2024/6/1,48,1568,06Q,NHS MID ESSEX
6826.79,2024/6/1,112,3390,06T,NHS NORTH EAST ESSEX
2474.99,2024/6/1,37,1212,07G,NHS THURROCK
6226.53,2024/6/1,92,3114,07H,NHS WEST ESSEX
2034.76,2024/6/1,33,980,07K,NHS WEST SUFFOLK
1679.79,2024/6/1,31,785,09D,NHS BRIGHTON AND HOVE
4178.9,2024/6/1,57,1960,10Q,NHS OXFORDSHIRE
955.83,2024/6/1,13,478,10R,NHS PORTSMOUTH
9680.55,2024/6/1,147,4424,11J,NHS DORSET
690.48,2024/6/1,11,338,11M,NHS GLOUCESTERSHIRE
4680.11,2024/6/1,66,2242,11N,NHS CORNWALL AND THE ISLES OF SCILLY
186.23,2024/6/1,3,84,11X,NHS SOMERSET
2077.96,2024/6/1,39,973,12F,NHS WIRRAL
583.2,2024/6/1,8,280,13T,NHS NEWCASTLE GATESHEAD
2613.86,2024/6/1,38,1211,14L,NHS MANCHESTER
3373.41,2024/6/1,43,1568,14Y,NHS BUCKINGHAMSHIRE
3033.53,2024/6/1,46,1491,15A,NHS BERKSHIRE WEST
1526.04,2024/6/1,18,756,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
932.18,2024/6/1,12,462,15E,NHS BIRMINGHAM AND SOLIHULL
4178.85,2024/6/1,54,1904,15F,NHS LEEDS
20506.66,2024/6/1,301,9561,15M,NHS DERBY AND DERBYSHIRE
