actual_cost,date,items,quantity,row_id,Location_row_name
11148.45,2023/11/1,165,7685,B2M3M,NHS COVENTRY AND WARWICKSHIRE
15977.92,2023/11/1,264,13529,D2P2L,NHS BLACK COUNTRY
18382.77,2023/11/1,241,15717,D4U1Y,NHS FRIMLEY
36529.34,2023/11/1,435,24286,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
14384.83,2023/11/1,217,15358,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
9462.37,2023/11/1,145,6012,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
22821.91,2023/11/1,361,16459,W2U3Z,NHS NORTH WEST LONDON
3655.47,2023/11/1,66,3743,X2C4Y,NHS KIRKLEES
12424.46,2023/12/1,210,10608,00L,NHS NORTHUMBERLAND
3790.05,2023/12/1,70,2034,00N,NHS SOUTH TYNESIDE
3455.62,2023/12/1,72,2875,00P,NHS SUNDERLAND
1645.59,2023/12/1,27,850,00Q,NHS BLACKBURN WITH DARWEN
4387.76,2023/12/1,81,2245,00R,NHS BLACKPOOL
2180.93,2023/12/1,37,1395,00T,NHS BOLTON
3890.06,2023/12/1,61,2509,00V,NHS BURY
1942.86,2023/12/1,42,1113,00X,NHS CHORLEY AND SOUTH RIBBLE
4572.05,2023/12/1,59,2688,00Y,NHS OLDHAM
4429.8,2023/12/1,55,2652,01A,NHS EAST LANCASHIRE
2735,2023/12/1,49,2223,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2278.35,2023/12/1,39,2772,01E,NHS GREATER PRESTON
1251.53,2023/12/1,23,653,01F,NHS HALTON
6899.64,2023/12/1,132,4350,01G,NHS SALFORD
2968.26,2023/12/1,51,1473,01H,NHS NORTH CUMBRIA
118.88,2023/12/1,2,56,01J,NHS KNOWSLEY
2289.71,2023/12/1,36,2036,01K,NHS MORECAMBE BAY
1590.91,2023/12/1,25,833,01T,NHS SOUTH SEFTON
708.64,2023/12/1,9,364,01V,NHS SOUTHPORT AND FORMBY
8546.32,2023/12/1,158,6458,01W,NHS STOCKPORT
2260.65,2023/12/1,29,1760,01X,NHS ST HELENS
4252.09,2023/12/1,75,2647,01Y,NHS TAMESIDE AND GLOSSOP
1769.49,2023/12/1,38,840,02A,NHS TRAFFORD
1270.85,2023/12/1,17,672,02E,NHS WARRINGTON
1321.81,2023/12/1,22,841,02G,NHS WEST LANCASHIRE
8252.31,2023/12/1,129,5275,02H,NHS WIGAN BOROUGH
1362.36,2023/12/1,20,692,02M,NHS FYLDE AND WYRE
2894.53,2023/12/1,46,3255,02P,NHS BARNSLEY
1165.57,2023/12/1,16,588,02Q,NHS BASSETLAW
1666.55,2023/12/1,29,1263,02T,NHS CALDERDALE
1294.87,2023/12/1,19,1460,02X,NHS DONCASTER
2420.78,2023/12/1,27,1704,02Y,NHS EAST RIDING OF YORKSHIRE
1232.58,2023/12/1,19,1260,03F,NHS HULL
893.24,2023/12/1,15,462,03H,NHS NORTH EAST LINCOLNSHIRE
206.74,2023/12/1,4,112,03K,NHS NORTH LINCOLNSHIRE
152.46,2023/12/1,3,84,03L,NHS ROTHERHAM
7409.84,2023/12/1,119,5946,03N,NHS SHEFFIELD
1707.53,2023/12/1,32,936,03Q,NHS VALE OF YORK
3216.98,2023/12/1,46,1596,03R,NHS WAKEFIELD
7772.57,2023/12/1,111,4824,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4588.76,2023/12/1,86,3060,04C,NHS LEICESTER CITY
9494.12,2023/12/1,176,6935,04V,NHS WEST LEICESTERSHIRE
1448.13,2023/12/1,19,744,04Y,NHS CANNOCK CHASE
720.31,2023/12/1,10,371,05D,NHS EAST STAFFORDSHIRE
801.92,2023/12/1,14,392,05G,NHS NORTH STAFFORDSHIRE
1332.44,2023/12/1,18,672,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
541.79,2023/12/1,9,236,05V,NHS STAFFORD AND SURROUNDS
1539.26,2023/12/1,40,1077,05W,NHS STOKE ON TRENT
8393.46,2023/12/1,148,4703,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
10475.61,2023/12/1,164,7833,06K,NHS EAST AND NORTH HERTFORDSHIRE
4934.74,2023/12/1,71,3076,06L,NHS IPSWICH AND EAST SUFFOLK
6755.48,2023/12/1,86,4340,06N,NHS HERTS VALLEYS
4521.51,2023/12/1,96,3990,06Q,NHS MID ESSEX
6298.2,2023/12/1,99,4179,06T,NHS NORTH EAST ESSEX
2488.66,2023/12/1,45,1318,07G,NHS THURROCK
4997.01,2023/12/1,79,4151,07H,NHS WEST ESSEX
2484.38,2023/12/1,32,1780,07K,NHS WEST SUFFOLK
7595.25,2023/12/1,159,5869,09D,NHS BRIGHTON AND HOVE
6013.88,2023/12/1,92,3406,10Q,NHS OXFORDSHIRE
2230.87,2023/12/1,41,1114,10R,NHS PORTSMOUTH
16718.24,2023/12/1,253,11153,11J,NHS DORSET
5938.07,2023/12/1,124,2973,11M,NHS GLOUCESTERSHIRE
4838.47,2023/12/1,67,3064,11N,NHS CORNWALL AND THE ISLES OF SCILLY
5485.26,2023/12/1,67,2933,11X,NHS SOMERSET
16303.16,2023/12/1,238,8087,12F,NHS WIRRAL
5359.69,2023/12/1,105,3322,13T,NHS NEWCASTLE GATESHEAD
7248.24,2023/12/1,122,5574,14L,NHS MANCHESTER
6496.09,2023/12/1,93,4994,14Y,NHS BUCKINGHAMSHIRE
9482.49,2023/12/1,118,6337,15A,NHS BERKSHIRE WEST
14750.49,2023/12/1,207,9630,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
15391.46,2023/12/1,245,9880,15E,NHS BIRMINGHAM AND SOLIHULL
8710.54,2023/12/1,115,5934,15F,NHS LEEDS
16495.11,2023/12/1,259,14647,15M,NHS DERBY AND DERBYSHIRE
10704.68,2023/12/1,158,7242,15N,NHS DEVON
5421.09,2023/12/1,84,4094,16C,NHS TEES VALLEY
8943.43,2023/12/1,152,5799,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
20718.24,2023/12/1,331,15931,26A,NHS NORFOLK AND WAVENEY
12012.37,2023/12/1,200,7025,27D,NHS CHESHIRE
3240.95,2023/12/1,59,2247,36J,NHS BRADFORD DISTRICT AND CRAVEN
27399.05,2023/12/1,417,18035,36L,NHS SOUTH WEST LONDON
3000.54,2023/12/1,49,2042,42D,NHS NORTH YORKSHIRE
13886.17,2023/12/1,208,8730,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12084.74,2023/12/1,190,7418,70F,NHS WEST SUSSEX
6784.52,2023/12/1,110,4099,71E,NHS LINCOLNSHIRE
21688.04,2023/12/1,299,12572,72Q,NHS SOUTH EAST LONDON
17056.62,2023/12/1,374,10449,78H,NHS NORTHAMPTONSHIRE
5986.71,2023/12/1,93,3803,84H,NHS COUNTY DURHAM
34407.33,2023/12/1,496,23787,91Q,NHS KENT AND MEDWAY
16225.06,2023/12/1,241,10381,92A,NHS SURREY HEARTLANDS
13293.85,2023/12/1,164,7858,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
27824.21,2023/12/1,278,16112,93C,NHS NORTH CENTRAL LONDON
6439.28,2023/12/1,136,4331,97R,NHS EAST SUSSEX
5341.76,2023/12/1,83,2594,99A,NHS LIVERPOOL
6071.8,2023/12/1,81,5228,99C,NHS NORTH TYNESIDE
6021.8,2023/12/1,97,3850,99E,NHS BASILDON AND BRENTWOOD
2652.41,2023/12/1,36,1593,99F,NHS CASTLE POINT AND ROCHFORD
3674.66,2023/12/1,58,3269,99G,NHS SOUTHEND
19895.97,2023/12/1,317,14278,A3A8R,NHS NORTH EAST LONDON
28576.46,2023/12/1,169,8486,B2M3M,NHS COVENTRY AND WARWICKSHIRE
16418.65,2023/12/1,279,12115,D2P2L,NHS BLACK COUNTRY
17179.32,2023/12/1,244,12236,D4U1Y,NHS FRIMLEY
27511.78,2023/12/1,433,16331,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
14867.49,2023/12/1,222,13531,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
8024.03,2023/12/1,129,4807,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
19852.14,2023/12/1,322,14347,W2U3Z,NHS NORTH WEST LONDON
4001.99,2023/12/1,59,2840,X2C4Y,NHS KIRKLEES
12177.24,2024/1/1,207,9854,00L,NHS NORTHUMBERLAND
3318.07,2024/1/1,64,2586,00N,NHS SOUTH TYNESIDE
2646.99,2024/1/1,60,2413,00P,NHS SUNDERLAND
2130.92,2024/1/1,38,1092,00Q,NHS BLACKBURN WITH DARWEN
5816.69,2024/1/1,102,3019,00R,NHS BLACKPOOL
2533.79,2024/1/1,42,1430,00T,NHS BOLTON
3992.95,2024/1/1,66,2580,00V,NHS BURY
2625.58,2024/1/1,42,1374,00X,NHS CHORLEY AND SOUTH RIBBLE
3291.88,2024/1/1,47,2290,00Y,NHS OLDHAM
3864.31,2024/1/1,49,2079,01A,NHS EAST LANCASHIRE
3227.92,2024/1/1,49,1740,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
3184.03,2024/1/1,49,2206,01E,NHS GREATER PRESTON
1235.54,2024/1/1,23,637,01F,NHS HALTON
7481.89,2024/1/1,142,3548,01G,NHS SALFORD
3502.91,2024/1/1,57,2008,01H,NHS NORTH CUMBRIA
325.1,2024/1/1,5,140,01J,NHS KNOWSLEY
2332.27,2024/1/1,32,2580,01K,NHS MORECAMBE BAY
1492.47,2024/1/1,23,784,01T,NHS SOUTH SEFTON
790.09,2024/1/1,7,420,01V,NHS SOUTHPORT AND FORMBY
9127.68,2024/1/1,159,5778,01W,NHS STOCKPORT
2213.56,2024/1/1,26,1716,01X,NHS ST HELENS
4152.41,2024/1/1,75,2763,01Y,NHS TAMESIDE AND GLOSSOP
2175.25,2024/1/1,42,1057,02A,NHS TRAFFORD
2143.87,2024/1/1,26,1449,02E,NHS WARRINGTON
1639.31,2024/1/1,31,1151,02G,NHS WEST LANCASHIRE
7025.95,2024/1/1,109,4291,02H,NHS WIGAN BOROUGH
1657.65,2024/1/1,18,868,02M,NHS FYLDE AND WYRE
3361.95,2024/1/1,59,2719,02P,NHS BARNSLEY
2055.81,2024/1/1,21,1230,02Q,NHS BASSETLAW
1888.79,2024/1/1,31,1184,02T,NHS CALDERDALE
1604.34,2024/1/1,23,1456,02X,NHS DONCASTER
2130.01,2024/1/1,24,1211,02Y,NHS EAST RIDING OF YORKSHIRE
1237.11,2024/1/1,22,1232,03F,NHS HULL
1067.6,2024/1/1,15,1062,03H,NHS NORTH EAST LINCOLNSHIRE
261.01,2024/1/1,5,140,03K,NHS NORTH LINCOLNSHIRE
153.52,2024/1/1,3,84,03L,NHS ROTHERHAM
7829.09,2024/1/1,132,5040,03N,NHS SHEFFIELD
2620.39,2024/1/1,40,1428,03Q,NHS VALE OF YORK
4476.17,2024/1/1,62,2512,03R,NHS WAKEFIELD
6348.49,2024/1/1,103,5040,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5436.5,2024/1/1,97,3984,04C,NHS LEICESTER CITY
9007.11,2024/1/1,177,6390,04V,NHS WEST LEICESTERSHIRE
1229.94,2024/1/1,16,624,04Y,NHS CANNOCK CHASE
737.6,2024/1/1,9,390,05D,NHS EAST STAFFORDSHIRE
922.1,2024/1/1,16,448,05G,NHS NORTH STAFFORDSHIRE
1648.06,2024/1/1,23,861,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
421.92,2024/1/1,8,196,05V,NHS STAFFORD AND SURROUNDS
1441.44,2024/1/1,30,1014,05W,NHS STOKE ON TRENT
8512.2,2024/1/1,148,5047,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
9629.05,2024/1/1,152,6906,06K,NHS EAST AND NORTH HERTFORDSHIRE
4847.73,2024/1/1,78,3071,06L,NHS IPSWICH AND EAST SUFFOLK
6180.49,2024/1/1,111,3908,06N,NHS HERTS VALLEYS
3359.09,2024/1/1,82,3062,06Q,NHS MID ESSEX
5778.92,2024/1/1,92,4541,06T,NHS NORTH EAST ESSEX
2430.23,2024/1/1,42,1534,07G,NHS THURROCK
4046.42,2024/1/1,70,3594,07H,NHS WEST ESSEX
2608.13,2024/1/1,38,1316,07K,NHS WEST SUFFOLK
9815.98,2024/1/1,208,5929,09D,NHS BRIGHTON AND HOVE
7076.68,2024/1/1,100,3826,10Q,NHS OXFORDSHIRE
1885.13,2024/1/1,30,945,10R,NHS PORTSMOUTH
15287.23,2024/1/1,241,8802,11J,NHS DORSET
6266.44,2024/1/1,131,3634,11M,NHS GLOUCESTERSHIRE
5213.86,2024/1/1,76,3224,11N,NHS CORNWALL AND THE ISLES OF SCILLY
6147.58,2024/1/1,72,3213,11X,NHS SOMERSET
14347.32,2024/1/1,242,7861,12F,NHS WIRRAL
4781.46,2024/1/1,103,3735,13T,NHS NEWCASTLE GATESHEAD
6983.93,2024/1/1,118,3989,14L,NHS MANCHESTER
8599.76,2024/1/1,114,6358,14Y,NHS BUCKINGHAMSHIRE
11365.9,2024/1/1,130,7871,15A,NHS BERKSHIRE WEST
11856.89,2024/1/1,167,7656,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
14237.14,2024/1/1,241,9011,15E,NHS BIRMINGHAM AND SOLIHULL
9307.25,2024/1/1,124,5994,15F,NHS LEEDS
16814.15,2024/1/1,276,12295,15M,NHS DERBY AND DERBYSHIRE
11118.12,2024/1/1,162,6797,15N,NHS DEVON
5121.43,2024/1/1,77,3791,16C,NHS TEES VALLEY
10931.56,2024/1/1,162,7042,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
20050.92,2024/1/1,338,15848,26A,NHS NORFOLK AND WAVENEY
12555.87,2024/1/1,212,7024,27D,NHS CHESHIRE
2569.77,2024/1/1,49,1876,36J,NHS BRADFORD DISTRICT AND CRAVEN
26421.21,2024/1/1,409,18253,36L,NHS SOUTH WEST LONDON
3573.14,2024/1/1,59,1799,42D,NHS NORTH YORKSHIRE
13508.71,2024/1/1,213,7488,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
15024.55,2024/1/1,252,8417,70F,NHS WEST SUSSEX
7650.78,2024/1/1,134,4559,71E,NHS LINCOLNSHIRE
20927.52,2024/1/1,323,12230,72Q,NHS SOUTH EAST LONDON
15541.82,2024/1/1,357,9641,78H,NHS NORTHAMPTONSHIRE
5016.41,2024/1/1,78,3071,84H,NHS COUNTY DURHAM
35051.74,2024/1/1,492,19142,91Q,NHS KENT AND MEDWAY
14940.73,2024/1/1,219,8450,92A,NHS SURREY HEARTLANDS
12946.76,2024/1/1,163,6775,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
21910.34,2024/1/1,326,16032,93C,NHS NORTH CENTRAL LONDON
7801.62,2024/1/1,153,5073,97R,NHS EAST SUSSEX
4563.76,2024/1/1,72,2213,99A,NHS LIVERPOOL
4458.57,2024/1/1,70,4221,99C,NHS NORTH TYNESIDE
6406.1,2024/1/1,106,4139,99E,NHS BASILDON AND BRENTWOOD
2074.7,2024/1/1,34,1213,99F,NHS CASTLE POINT AND ROCHFORD
3883.72,2024/1/1,63,2887,99G,NHS SOUTHEND
18122.61,2024/1/1,306,12729,A3A8R,NHS NORTH EAST LONDON
11310.57,2024/1/1,169,7369,B2M3M,NHS COVENTRY AND WARWICKSHIRE
16735.58,2024/1/1,284,11364,D2P2L,NHS BLACK COUNTRY
17221.56,2024/1/1,239,11948,D4U1Y,NHS FRIMLEY
34644.55,2024/1/1,467,20661,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
13557.11,2024/1/1,218,10283,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
8950.89,2024/1/1,137,4675,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
17633.97,2024/1/1,309,9752,W2U3Z,NHS NORTH WEST LONDON
3067.28,2024/1/1,60,2372,X2C4Y,NHS KIRKLEES
11504.91,2024/2/1,202,9249,00L,NHS NORTHUMBERLAND
2543.27,2024/2/1,66,1372,00N,NHS SOUTH TYNESIDE
3054.86,2024/2/1,78,2300,00P,NHS SUNDERLAND
1519.16,2024/2/1,28,840,00Q,NHS BLACKBURN WITH DARWEN
3612.39,2024/2/1,76,1922,00R,NHS BLACKPOOL
2614.62,2024/2/1,44,1556,00T,NHS BOLTON
4117.75,2024/2/1,73,2790,00V,NHS BURY
2014.76,2024/2/1,41,1101,00X,NHS CHORLEY AND SOUTH RIBBLE
3475.25,2024/2/1,60,2398,00Y,NHS OLDHAM
3985.9,2024/2/1,57,2512,01A,NHS EAST LANCASHIRE
2398.14,2024/2/1,43,1362,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2092.45,2024/2/1,35,1114,01E,NHS GREATER PRESTON
1163.09,2024/2/1,24,609,01F,NHS HALTON
6291.57,2024/2/1,132,3373,01G,NHS SALFORD
2378.61,2024/2/1,44,1476,01H,NHS NORTH CUMBRIA
401.11,2024/2/1,7,196,01J,NHS KNOWSLEY
2301.78,2024/2/1,34,2031,01K,NHS MORECAMBE BAY
1542.55,2024/2/1,25,840,01T,NHS SOUTH SEFTON
515.25,2024/2/1,6,280,01V,NHS SOUTHPORT AND FORMBY
7739.45,2024/2/1,141,5191,01W,NHS STOCKPORT
2984.51,2024/2/1,32,2109,01X,NHS ST HELENS
3485.6,2024/2/1,70,2274,01Y,NHS TAMESIDE AND GLOSSOP
2178.65,2024/2/1,44,1113,02A,NHS TRAFFORD
1103.53,2024/2/1,12,868,02E,NHS WARRINGTON
1056.88,2024/2/1,21,701,02G,NHS WEST LANCASHIRE
7352.64,2024/2/1,114,5139,02H,NHS WIGAN BOROUGH
1207.8,2024/2/1,24,644,02M,NHS FYLDE AND WYRE
3096.63,2024/2/1,57,2133,02P,NHS BARNSLEY
931.56,2024/2/1,18,490,02Q,NHS BASSETLAW
2210.6,2024/2/1,42,1833,02T,NHS CALDERDALE
1574,2024/2/1,24,1728,02X,NHS DONCASTER
1853.74,2024/2/1,24,1108,02Y,NHS EAST RIDING OF YORKSHIRE
1549.54,2024/2/1,27,1700,03F,NHS HULL
615.92,2024/2/1,11,322,03H,NHS NORTH EAST LINCOLNSHIRE
200.38,2024/2/1,4,112,03K,NHS NORTH LINCOLNSHIRE
427.11,2024/2/1,9,252,03L,NHS ROTHERHAM
5301.67,2024/2/1,99,3748,03N,NHS SHEFFIELD
1920.16,2024/2/1,33,1120,03Q,NHS VALE OF YORK
3785.75,2024/2/1,67,1904,03R,NHS WAKEFIELD
5692.51,2024/2/1,119,3677,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5127.78,2024/2/1,92,5607,04C,NHS LEICESTER CITY
8206.4,2024/2/1,162,5148,04V,NHS WEST LEICESTERSHIRE
963.56,2024/2/1,15,512,04Y,NHS CANNOCK CHASE
365.72,2024/2/1,4,196,05D,NHS EAST STAFFORDSHIRE
759.47,2024/2/1,14,392,05G,NHS NORTH STAFFORDSHIRE
855.63,2024/2/1,11,476,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
391.7,2024/2/1,7,182,05V,NHS STAFFORD AND SURROUNDS
1329.38,2024/2/1,29,742,05W,NHS STOKE ON TRENT
8107.35,2024/2/1,144,4424,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
8732.64,2024/2/1,150,6035,06K,NHS EAST AND NORTH HERTFORDSHIRE
3501.54,2024/2/1,58,1995,06L,NHS IPSWICH AND EAST SUFFOLK
4966.21,2024/2/1,86,3160,06N,NHS HERTS VALLEYS
3381.47,2024/2/1,59,3850,06Q,NHS MID ESSEX
5807.26,2024/2/1,97,4408,06T,NHS NORTH EAST ESSEX
1801.39,2024/2/1,36,1022,07G,NHS THURROCK
4793.78,2024/2/1,87,4316,07H,NHS WEST ESSEX
2175.48,2024/2/1,36,1156,07K,NHS WEST SUFFOLK
8424.04,2024/2/1,202,5570,09D,NHS BRIGHTON AND HOVE
5863.74,2024/2/1,89,3068,10Q,NHS OXFORDSHIRE
1361.61,2024/2/1,26,697,10R,NHS PORTSMOUTH
14633.8,2024/2/1,245,9356,11J,NHS DORSET
7304.7,2024/2/1,145,5800,11M,NHS GLOUCESTERSHIRE
4060.49,2024/2/1,63,2210,11N,NHS CORNWALL AND THE ISLES OF SCILLY
4575.96,2024/2/1,59,2464,11X,NHS SOMERSET
15808.67,2024/2/1,211,6536,12F,NHS WIRRAL
4727.65,2024/2/1,102,4070,13T,NHS NEWCASTLE GATESHEAD
6188.8,2024/2/1,113,4026,14L,NHS MANCHESTER
7063.68,2024/2/1,97,4228,14Y,NHS BUCKINGHAMSHIRE
9270.6,2024/2/1,126,5470,15A,NHS BERKSHIRE WEST
11257.7,2024/2/1,157,7773,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
14297.51,2024/2/1,263,8655,15E,NHS BIRMINGHAM AND SOLIHULL
6882.33,2024/2/1,109,4581,15F,NHS LEEDS
14514.52,2024/2/1,241,14611,15M,NHS DERBY AND DERBYSHIRE
8294.34,2024/2/1,134,4837,15N,NHS DEVON
4049.61,2024/2/1,66,2951,16C,NHS TEES VALLEY
9979.32,2024/2/1,161,7159,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
19457.63,2024/2/1,347,14915,26A,NHS NORFOLK AND WAVENEY
11322.75,2024/2/1,208,6446,27D,NHS CHESHIRE
2136.22,2024/2/1,48,1450,36J,NHS BRADFORD DISTRICT AND CRAVEN
23603.63,2024/2/1,382,14903,36L,NHS SOUTH WEST LONDON
3245.45,2024/2/1,57,2296,42D,NHS NORTH YORKSHIRE
13970.73,2024/2/1,208,11217,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12546.82,2024/2/1,220,7109,70F,NHS WEST SUSSEX
6624.64,2024/2/1,124,4651,71E,NHS LINCOLNSHIRE
19449.19,2024/2/1,310,12362,72Q,NHS SOUTH EAST LONDON
14401.55,2024/2/1,360,8640,78H,NHS NORTHAMPTONSHIRE
5198.32,2024/2/1,86,3874,84H,NHS COUNTY DURHAM
32548.28,2024/2/1,511,22543,91Q,NHS KENT AND MEDWAY
14172.5,2024/2/1,219,8761,92A,NHS SURREY HEARTLANDS
10239.73,2024/2/1,148,6657,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
18442.99,2024/2/1,314,15234,93C,NHS NORTH CENTRAL LONDON
5675.33,2024/2/1,132,3299,97R,NHS EAST SUSSEX
5498.6,2024/2/1,83,2847,99A,NHS LIVERPOOL
5165.94,2024/2/1,77,4904,99C,NHS NORTH TYNESIDE
4390.73,2024/2/1,87,2429,99E,NHS BASILDON AND BRENTWOOD
2142.43,2024/2/1,32,1283,99F,NHS CASTLE POINT AND ROCHFORD
4830.9,2024/2/1,71,3965,99G,NHS SOUTHEND
17925.11,2024/2/1,302,13104,A3A8R,NHS NORTH EAST LONDON
9228.43,2024/2/1,149,5730,B2M3M,NHS COVENTRY AND WARWICKSHIRE
13182.08,2024/2/1,235,9461,D2P2L,NHS BLACK COUNTRY
12566.72,2024/2/1,189,9193,D4U1Y,NHS FRIMLEY
25218.41,2024/2/1,389,13918,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
12449.13,2024/2/1,208,10449,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
8733.52,2024/2/1,135,4762,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
17115.32,2024/2/1,303,11695,W2U3Z,NHS NORTH WEST LONDON
3618.86,2024/2/1,70,2889,X2C4Y,NHS KIRKLEES
10633.7,2024/3/1,193,8300,00L,NHS NORTHUMBERLAND
2860.94,2024/3/1,70,1605,00N,NHS SOUTH TYNESIDE
2625.91,2024/3/1,61,2102,00P,NHS SUNDERLAND
1521.22,2024/3/1,28,1108,00Q,NHS BLACKBURN WITH DARWEN
3301.85,2024/3/1,66,2040,00R,NHS BLACKPOOL
2865.39,2024/3/1,52,1782,00T,NHS BOLTON
3549.01,2024/3/1,68,2217,00V,NHS BURY
2057.59,2024/3/1,38,1406,00X,NHS CHORLEY AND SOUTH RIBBLE
4280.87,2024/3/1,62,2489,00Y,NHS OLDHAM
4296.4,2024/3/1,61,2780,01A,NHS EAST LANCASHIRE
3030.6,2024/3/1,55,2045,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2890.37,2024/3/1,42,1758,01E,NHS GREATER PRESTON
1032.29,2024/3/1,25,567,01F,NHS HALTON
6605.55,2024/3/1,140,3551,01G,NHS SALFORD
2569.32,2024/3/1,48,1414,01H,NHS NORTH CUMBRIA
339.66,2024/3/1,7,168,01J,NHS KNOWSLEY
1871.28,2024/3/1,28,2040,01K,NHS MORECAMBE BAY
1466.58,2024/3/1,24,784,01T,NHS SOUTH SEFTON
662.38,2024/3/1,8,392,01V,NHS SOUTHPORT AND FORMBY
8259.91,2024/3/1,147,5299,01W,NHS STOCKPORT
2868.55,2024/3/1,37,2138,01X,NHS ST HELENS
4030.81,2024/3/1,80,3173,01Y,NHS TAMESIDE AND GLOSSOP
2574.73,2024/3/1,48,1365,02A,NHS TRAFFORD
911.6,2024/3/1,15,489,02E,NHS WARRINGTON
1654.6,2024/3/1,31,1246,02G,NHS WEST LANCASHIRE
6443.76,2024/3/1,112,3980,02H,NHS WIGAN BOROUGH
1323.16,2024/3/1,15,1028,02M,NHS FYLDE AND WYRE
3347.56,2024/3/1,64,2514,02P,NHS BARNSLEY
2160.64,2024/3/1,29,1342,02Q,NHS BASSETLAW
1856.63,2024/3/1,32,1744,02T,NHS CALDERDALE
1714.99,2024/3/1,28,1252,02X,NHS DONCASTER
1465.39,2024/3/1,18,840,02Y,NHS EAST RIDING OF YORKSHIRE
1186.81,2024/3/1,23,1246,03F,NHS HULL
577.08,2024/3/1,9,308,03H,NHS NORTH EAST LINCOLNSHIRE
331.47,2024/3/1,6,196,03K,NHS NORTH LINCOLNSHIRE
256.29,2024/3/1,5,140,03L,NHS ROTHERHAM
6275.67,2024/3/1,102,4300,03N,NHS SHEFFIELD
1793.25,2024/3/1,29,1050,03Q,NHS VALE OF YORK
3495.03,2024/3/1,61,1810,03R,NHS WAKEFIELD
6660.17,2024/3/1,141,5232,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4864.51,2024/3/1,103,3671,04C,NHS LEICESTER CITY
7815.35,2024/3/1,144,5525,04V,NHS WEST LEICESTERSHIRE
981.34,2024/3/1,15,532,04Y,NHS CANNOCK CHASE
456.8,2024/3/1,6,252,05D,NHS EAST STAFFORDSHIRE
725.96,2024/3/1,13,392,05G,NHS NORTH STAFFORDSHIRE
1258.24,2024/3/1,19,700,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
321.96,2024/3/1,6,154,05V,NHS STAFFORD AND SURROUNDS
1746.95,2024/3/1,36,980,05W,NHS STOKE ON TRENT
7865.95,2024/3/1,141,4424,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
8653.67,2024/3/1,143,5679,06K,NHS EAST AND NORTH HERTFORDSHIRE
4078.17,2024/3/1,70,2561,06L,NHS IPSWICH AND EAST SUFFOLK
5009.06,2024/3/1,87,2944,06N,NHS HERTS VALLEYS
4010.03,2024/3/1,62,3031,06Q,NHS MID ESSEX
5771.63,2024/3/1,101,4062,06T,NHS NORTH EAST ESSEX
2113.28,2024/3/1,39,1194,07G,NHS THURROCK
4282.67,2024/3/1,80,3850,07H,NHS WEST ESSEX
